filepath,label,attack_type,speaker_id,split
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6977469.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6987282.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7093702.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7189924.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7210228.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7336869.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7374598.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7440078.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7448539.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7466094.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7585688.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7610792.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7739276.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7772977.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7782787.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7863667.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8003947.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8069257.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8072521.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8087944.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8123651.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8126697.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8178031.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8300078.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8303050.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8359685.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8374733.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8446875.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8482319.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8530395.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8531717.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8547806.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8618415.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8637312.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8671816.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8703939.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8707263.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8713805.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8746014.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8869771.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8881325.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8929290.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8996947.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9014112.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9014339.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9039580.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9049898.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9090779.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9153699.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9160088.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9195518.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9234585.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9274145.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9411213.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9448395.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9454196.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9537044.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9670322.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9695757.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9768207.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9789415.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9818619.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9848809.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9867120.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9949501.flac,fake,A02,LA_0093,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1036998.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1120592.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1192297.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1272275.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1323402.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1345489.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1432068.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1471299.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1510659.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1521375.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1524522.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1532701.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1541806.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1549158.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1549614.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1552245.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1560465.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1600972.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1603633.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1603993.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1683364.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1690093.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1744901.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1810658.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1883533.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1986459.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2008291.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2020059.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2059429.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2083723.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2088865.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2312030.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2313338.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2340675.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2400394.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2487331.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2491208.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2561222.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2565447.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2566230.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2568953.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2574945.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2593703.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2618453.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2623795.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2759482.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2766301.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2815685.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2830490.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2872688.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2884213.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2887220.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2957822.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2958286.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3011383.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3055456.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3061203.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3068066.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3195095.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3265383.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3411011.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3589842.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3687661.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3732670.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3739165.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3800211.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3865505.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3939767.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3956042.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3961864.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3990600.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3999133.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4019127.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4047113.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4096121.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4180430.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4187586.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4213098.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4270075.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4278106.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4307976.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4359814.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4485337.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4519961.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4555235.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4611092.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4716810.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4824153.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4893268.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4897573.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4926882.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4945938.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5117949.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5175770.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5193825.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5211659.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5223878.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5290840.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5366463.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5512217.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5519166.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5688421.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5734258.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5886171.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5907337.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5963904.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5992949.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6094845.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6120791.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6195194.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6232825.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6338960.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6442831.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6467197.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6474573.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6556669.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6599866.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6639113.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6707276.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6931675.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6982701.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7041808.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7060383.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7070941.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7148061.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7178802.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7200699.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7221901.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7241042.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7313902.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7316675.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7368689.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7399707.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7445024.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7511111.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7540124.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7639737.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7644738.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7656326.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7660451.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7668852.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7727261.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7769676.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7873473.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7890184.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7920489.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7956668.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7964104.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8022162.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8066057.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8195897.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8216691.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8262368.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8326036.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8356410.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8361658.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8531990.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8565755.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8676939.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8711433.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8727197.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8787405.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8806247.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8830001.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8934424.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8956752.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9008805.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9012332.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9018795.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9149973.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9159611.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9259461.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9307144.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9316415.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9361125.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9452371.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9482793.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9526985.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9529592.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9545827.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9578099.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9583158.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9612303.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9640064.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9682172.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9704730.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9802565.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9802588.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9858846.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9871148.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9910541.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9914610.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9938145.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9977651.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9985674.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9990362.flac,fake,A02,LA_0094,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1029929.flac,fake,A02,LA_0095,train
dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1167616.flac,fake,A02,LA_0095,train
